controller,icl,inst,block,controller_inst,domain,repair,group
hbm_octa_channel_v0_gate_tessent_mbist_ck74_MBIST58_NON_REPAIR_BitSlice_144_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_2__axi1_write_data_xram_ps1_axi1_write_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck74_MBIST58_NON_REPAIR_BitSlice_144_controller_inst,ck74,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck3_MBIST59_NON_REPAIR_BitSlice_132_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_3__axi1_read_data_xram_ps0_axi1_read_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck3_MBIST59_NON_REPAIR_BitSlice_132_controller_inst,ck3,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck11_MBIST60_NON_REPAIR_BitSlice_132_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_3__axi1_read_data_xram_ps1_axi1_read_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck11_MBIST60_NON_REPAIR_BitSlice_132_controller_inst,ck11,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck35_MBIST61_NON_REPAIR_BitSlice_26_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_3__axi1_read_reorder_details_buffer_xram_ps0_axi1_read_reorder_details_buffer_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck35_MBIST61_NON_REPAIR_BitSlice_26_controller_inst,ck35,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck43_MBIST62_NON_REPAIR_BitSlice_26_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_3__axi1_read_reorder_details_buffer_xram_ps1_axi1_read_reorder_details_buffer_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck43_MBIST62_NON_REPAIR_BitSlice_26_controller_inst,ck43,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck67_MBIST63_NON_REPAIR_BitSlice_144_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_3__axi1_write_data_xram_ps0_axi1_write_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck67_MBIST63_NON_REPAIR_BitSlice_144_controller_inst,ck67,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck75_MBIST64_NON_REPAIR_BitSlice_144_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_3__axi1_write_data_xram_ps1_axi1_write_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck75_MBIST64_NON_REPAIR_BitSlice_144_controller_inst,ck75,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck4_MBIST65_NON_REPAIR_BitSlice_132_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_4__axi1_read_data_xram_ps0_axi1_read_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck4_MBIST65_NON_REPAIR_BitSlice_132_controller_inst,ck4,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck12_MBIST66_NON_REPAIR_BitSlice_132_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_4__axi1_read_data_xram_ps1_axi1_read_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck12_MBIST66_NON_REPAIR_BitSlice_132_controller_inst,ck12,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck36_MBIST67_NON_REPAIR_BitSlice_26_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_4__axi1_read_reorder_details_buffer_xram_ps0_axi1_read_reorder_details_buffer_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck36_MBIST67_NON_REPAIR_BitSlice_26_controller_inst,ck36,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck44_MBIST68_NON_REPAIR_BitSlice_26_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_4__axi1_read_reorder_details_buffer_xram_ps1_axi1_read_reorder_details_buffer_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck44_MBIST68_NON_REPAIR_BitSlice_26_controller_inst,ck44,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck68_MBIST69_NON_REPAIR_BitSlice_144_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_4__axi1_write_data_xram_ps0_axi1_write_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck68_MBIST69_NON_REPAIR_BitSlice_144_controller_inst,ck68,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck76_MBIST70_NON_REPAIR_BitSlice_144_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_4__axi1_write_data_xram_ps1_axi1_write_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck76_MBIST70_NON_REPAIR_BitSlice_144_controller_inst,ck76,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck5_MBIST71_NON_REPAIR_BitSlice_132_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_5__axi1_read_data_xram_ps0_axi1_read_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck5_MBIST71_NON_REPAIR_BitSlice_132_controller_inst,ck5,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck13_MBIST72_NON_REPAIR_BitSlice_132_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_5__axi1_read_data_xram_ps1_axi1_read_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck13_MBIST72_NON_REPAIR_BitSlice_132_controller_inst,ck13,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck37_MBIST73_NON_REPAIR_BitSlice_26_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_5__axi1_read_reorder_details_buffer_xram_ps0_axi1_read_reorder_details_buffer_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck37_MBIST73_NON_REPAIR_BitSlice_26_controller_inst,ck37,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck45_MBIST74_NON_REPAIR_BitSlice_26_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_5__axi1_read_reorder_details_buffer_xram_ps1_axi1_read_reorder_details_buffer_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck45_MBIST74_NON_REPAIR_BitSlice_26_controller_inst,ck45,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck69_MBIST75_NON_REPAIR_BitSlice_144_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_5__axi1_write_data_xram_ps0_axi1_write_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck69_MBIST75_NON_REPAIR_BitSlice_144_controller_inst,ck69,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck77_MBIST76_NON_REPAIR_BitSlice_144_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_5__axi1_write_data_xram_ps1_axi1_write_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck77_MBIST76_NON_REPAIR_BitSlice_144_controller_inst,ck77,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck6_MBIST77_NON_REPAIR_BitSlice_132_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_6__axi1_read_data_xram_ps0_axi1_read_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck6_MBIST77_NON_REPAIR_BitSlice_132_controller_inst,ck6,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck14_MBIST78_NON_REPAIR_BitSlice_132_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_6__axi1_read_data_xram_ps1_axi1_read_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck14_MBIST78_NON_REPAIR_BitSlice_132_controller_inst,ck14,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck38_MBIST79_NON_REPAIR_BitSlice_26_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_6__axi1_read_reorder_details_buffer_xram_ps0_axi1_read_reorder_details_buffer_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck38_MBIST79_NON_REPAIR_BitSlice_26_controller_inst,ck38,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck46_MBIST80_NON_REPAIR_BitSlice_26_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_6__axi1_read_reorder_details_buffer_xram_ps1_axi1_read_reorder_details_buffer_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck46_MBIST80_NON_REPAIR_BitSlice_26_controller_inst,ck46,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck70_MBIST81_NON_REPAIR_BitSlice_144_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_6__axi1_write_data_xram_ps0_axi1_write_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck70_MBIST81_NON_REPAIR_BitSlice_144_controller_inst,ck70,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck78_MBIST82_NON_REPAIR_BitSlice_144_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_6__axi1_write_data_xram_ps1_axi1_write_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck78_MBIST82_NON_REPAIR_BitSlice_144_controller_inst,ck78,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck7_MBIST83_NON_REPAIR_BitSlice_132_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_7__axi1_read_data_xram_ps0_axi1_read_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck7_MBIST83_NON_REPAIR_BitSlice_132_controller_inst,ck7,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck15_MBIST84_NON_REPAIR_BitSlice_132_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_7__axi1_read_data_xram_ps1_axi1_read_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck15_MBIST84_NON_REPAIR_BitSlice_132_controller_inst,ck15,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck39_MBIST85_NON_REPAIR_BitSlice_26_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_7__axi1_read_reorder_details_buffer_xram_ps0_axi1_read_reorder_details_buffer_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck39_MBIST85_NON_REPAIR_BitSlice_26_controller_inst,ck39,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck47_MBIST86_NON_REPAIR_BitSlice_26_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_7__axi1_read_reorder_details_buffer_xram_ps1_axi1_read_reorder_details_buffer_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck47_MBIST86_NON_REPAIR_BitSlice_26_controller_inst,ck47,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck71_MBIST87_NON_REPAIR_BitSlice_144_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_7__axi1_write_data_xram_ps0_axi1_write_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck71_MBIST87_NON_REPAIR_BitSlice_144_controller_inst,ck71,False,5
hbm_octa_channel_v0_gate_tessent_mbist_ck79_MBIST88_NON_REPAIR_BitSlice_144_controller,u_hcm_hbm_u0_hbm_octa_channel_u0,u_hcm/hbm_u0/hbm_octa_channel_u0,hbm_octa_channel_v0,hbm_ctrl_ip_u0_util_ram_gen_7__axi1_write_data_xram_ps1_axi1_write_data_xram_psx_hbm_ues_gmem_1r1w_1clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_ck79_MBIST88_NON_REPAIR_BitSlice_144_controller_inst,ck79,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST1_NON_REPAIR_BitSlice_38_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_channel_u0_hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST1_NON_REPAIR_BitSlice_38_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST2_NON_REPAIR_BitSlice_130_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_channel_u0_hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST2_NON_REPAIR_BitSlice_130_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST3_NON_REPAIR_BitSlice_130_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST3_NON_REPAIR_BitSlice_130_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST4_NON_REPAIR_BitSlice_4_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_channel_u0_hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST4_NON_REPAIR_BitSlice_4_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST5_NON_REPAIR_BitSlice_38_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_channel_u1_hbm_ctrl_ss_u0_hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST5_NON_REPAIR_BitSlice_38_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST6_NON_REPAIR_BitSlice_130_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_channel_u1_hbm_ctrl_ss_u0_hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST6_NON_REPAIR_BitSlice_130_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST7_NON_REPAIR_BitSlice_4_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_channel_u1_hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST7_NON_REPAIR_BitSlice_4_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST8_NON_REPAIR_BitSlice_38_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_channel_u1_hbm_ctrl_ss_u1_hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST8_NON_REPAIR_BitSlice_38_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST9_NON_REPAIR_BitSlice_130_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_channel_u1_hbm_ctrl_ss_u1_hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST9_NON_REPAIR_BitSlice_130_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST10_NON_REPAIR_BitSlice_130_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST10_NON_REPAIR_BitSlice_130_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST11_NON_REPAIR_BitSlice_38_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_channel_u2_hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST11_NON_REPAIR_BitSlice_38_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST12_NON_REPAIR_BitSlice_130_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_channel_u2_hbm_ctrl_ss_u0_hbm_rd_process_integ_u0_hbm_rdf_afifo_16x258_wrapper_u0_hbm_rdf_ram_1r1w_16x258_wrapper_ues_gmem_1r1w_2clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST12_NON_REPAIR_BitSlice_130_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST13_NON_REPAIR_BitSlice_130_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_channel_u2_hbm_ctrl_ss_u0_hbm_wr_process_integ_u0_hbm_wdf_afifo_128x257_wrapper_u0_hbm_wdf_ram_1r1w_128x257_wrapper_ues_gmem_1r1w_2clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST13_NON_REPAIR_BitSlice_130_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST14_NON_REPAIR_BitSlice_4_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_channel_u2_hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST14_NON_REPAIR_BitSlice_4_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST15_NON_REPAIR_BitSlice_130_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_channel_u2_hbm_ctrl_ss_u1_hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST15_NON_REPAIR_BitSlice_130_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST16_NON_REPAIR_BitSlice_38_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_channel_u2_hbm_ctrl_ss_u1_hbm_wr_process_integ_u0_hbm_wcf_afifo_128x30_wrapper_u0_hbm_wcf_ram_1r1w_128x30_wrapper_ues_gmem_1r1w_2clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST16_NON_REPAIR_BitSlice_38_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST17_NON_REPAIR_BitSlice_38_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_channel_u3_hbm_ctrl_ss_u0_hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST17_NON_REPAIR_BitSlice_38_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST18_NON_REPAIR_BitSlice_130_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_channel_u3_hbm_ctrl_ss_u0_hbm_rd_process_integ_u0_hbm_rdf_afifo_16x258_wrapper_u0_hbm_rdf_ram_1r1w_16x258_wrapper_ues_gmem_1r1w_2clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST18_NON_REPAIR_BitSlice_130_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST19_NON_REPAIR_BitSlice_130_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_channel_u3_hbm_ctrl_ss_u0_hbm_wr_process_integ_u0_hbm_wdf_afifo_128x257_wrapper_u0_hbm_wdf_ram_1r1w_128x257_wrapper_ues_gmem_1r1w_2clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST19_NON_REPAIR_BitSlice_130_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST20_NON_REPAIR_BitSlice_4_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_channel_u3_hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST20_NON_REPAIR_BitSlice_4_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST21_NON_REPAIR_BitSlice_38_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_channel_u3_hbm_ctrl_ss_u1_hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST21_NON_REPAIR_BitSlice_38_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST22_NON_REPAIR_BitSlice_130_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_channel_u3_hbm_ctrl_ss_u1_hbm_rd_process_integ_u0_hbm_rdf_afifo_16x258_wrapper_u0_hbm_rdf_ram_1r1w_16x258_wrapper_ues_gmem_1r1w_2clk_mem_wrapper_gmem_hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST22_NON_REPAIR_BitSlice_130_controller_inst,sys_clk,False,5
hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST23_NON_REPAIR_BitSlice_130_controller,u_hcm_hbm_u0_hbm_octa_channel_u2,u_hcm/hbm_u0/hbm_octa_channel_u2,hbm_octa_channel_v0,hbm_octa_channel_v0_gate_tessent_mbist_sys_clk_MBIST23_NON_REPAIR_BitSlice_130_controller_inst,sys_clk,False,5
